quantization,execution_mode,idx,op_type,dst,dst_type,dst_buft,src0,src0_buft,block_index,logical_layer,tensor_role,assigned_backend,prefill_us,decode_us,timing_source,fused_note
Q8_0,HTP0,347,RMS_NORM,norm-18,f32,HTP0,Kcur-18,HTP0,18,blk.18,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,348,ROPE,Kcur-18,f32,HTP0,Kcur_normed-18,HTP0,18,blk.18,attn_k,HTP0,248,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,349,SET_ROWS,cache_k_l18 (view),f16,HTP0,Kcur-18 (view),HTP0,18,blk.18,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,350,SET_ROWS,cache_v_l18 (view),f16,HTP0,Vcur-18 (view),HTP0,18,blk.18,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,351,FLASH_ATTN_EXT,__fattn__-18,f32,HTP0,Qcur-18 (view) (permuted),HTP0,18,blk.18,attn_q,HTP0,273,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,352,MUL_MAT,attn_out-18,f32,HTP0,blk.18.attn_output.weight,HTP0-REPACK,18,blk.18,attn_output,HTP0,498,113,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,353,RMS_NORM,norm-18,f32,HTP0,attn_out-18,HTP0,18,blk.18,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,354,ADD,ffn_inp-18,f32,HTP0,attn_post_norm-18,HTP0,18,blk.18,norm,HTP0,220,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,355,MUL_MAT,ffn_gate-18,f32,HTP0,blk.18.ffn_gate.weight,HTP0-REPACK,18,blk.18,ffn_gate,HTP0,845,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,356,MUL_MAT,ffn_up-18,f32,HTP0,blk.18.ffn_up.weight,HTP0-REPACK,18,blk.18,ffn_up,HTP0,867,420,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,357,GLU,ffn_swiglu-18,f32,HTP0,ffn_gate-18,HTP0,18,blk.18,ffn_gate,HTP0,702,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,358,MUL_MAT,ffn_out-18,f32,HTP0,blk.18.ffn_down.weight,HTP0-REPACK,18,blk.18,ffn_down,HTP0,887,214,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,359,RMS_NORM,norm,f32,HTP0,ffn_out-18,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,360,ADD,l_out-18,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,227,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,361,MUL_MAT,Qcur-19,f32,HTP0,blk.19.attn_q.weight,HTP0-REPACK,19,blk.19,attn_q,HTP0,16,166,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,362,MUL_MAT,Vcur-19,f32,HTP0,blk.19.attn_v.weight,HTP0-REPACK,19,blk.19,attn_v,HTP0,244,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,363,MUL_MAT,Kcur-19,f32,HTP0,blk.19.attn_k.weight,HTP0-REPACK,19,blk.19,attn_k,HTP0,243,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,364,RMS_NORM,norm-19,f32,HTP0,Qcur-19,HTP0,19,blk.19,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,365,ROPE,Qcur-19,f32,HTP0,Qcur_normed-19,HTP0,19,blk.19,attn_q,HTP0,16,166,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,366,RMS_NORM,norm-19,f32,HTP0,Kcur-19,HTP0,19,blk.19,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,367,ROPE,Kcur-19,f32,HTP0,Kcur_normed-19,HTP0,19,blk.19,attn_k,HTP0,243,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,368,SET_ROWS,cache_k_l19 (view),f16,HTP0,Kcur-19 (view),HTP0,19,blk.19,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,369,SET_ROWS,cache_v_l19 (view),f16,HTP0,Vcur-19 (view),HTP0,19,blk.19,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,370,FLASH_ATTN_EXT,__fattn__-19,f32,HTP0,Qcur-19 (view) (permuted),HTP0,19,blk.19,attn_q,HTP0,280,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,371,MUL_MAT,attn_out-19,f32,HTP0,blk.19.attn_output.weight,HTP0-REPACK,19,blk.19,attn_output,HTP0,497,112,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,372,RMS_NORM,norm-19,f32,HTP0,attn_out-19,HTP0,19,blk.19,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,373,ADD,ffn_inp-19,f32,HTP0,attn_post_norm-19,HTP0,19,blk.19,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,374,MUL_MAT,ffn_gate-19,f32,HTP0,blk.19.ffn_gate.weight,HTP0-REPACK,19,blk.19,ffn_gate,HTP0,836,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,375,MUL_MAT,ffn_up-19,f32,HTP0,blk.19.ffn_up.weight,HTP0-REPACK,19,blk.19,ffn_up,HTP0,860,414,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,376,GLU,ffn_swiglu-19,f32,HTP0,ffn_gate-19,HTP0,19,blk.19,ffn_gate,HTP0,715,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,377,MUL_MAT,ffn_out-19,f32,HTP0,blk.19.ffn_down.weight,HTP0-REPACK,19,blk.19,ffn_down,HTP0,887,213,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,378,RMS_NORM,norm,f32,HTP0,ffn_out-19,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,379,ADD,l_out-19,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,227,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,380,MUL_MAT,Qcur-20,f32,HTP0,blk.20.attn_q.weight,HTP0-REPACK,20,blk.20,attn_q,HTP0,15,167,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,381,MUL_MAT,Vcur-20,f32,HTP0,blk.20.attn_v.weight,HTP0-REPACK,20,blk.20,attn_v,HTP0,251,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,382,MUL_MAT,Kcur-20,f32,HTP0,blk.20.attn_k.weight,HTP0-REPACK,20,blk.20,attn_k,HTP0,239,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,383,RMS_NORM,norm-20,f32,HTP0,Qcur-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,384,ROPE,Qcur-20,f32,HTP0,Qcur_normed-20,HTP0,20,blk.20,attn_q,HTP0,15,167,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,385,RMS_NORM,norm-20,f32,HTP0,Kcur-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,386,ROPE,Kcur-20,f32,HTP0,Kcur_normed-20,HTP0,20,blk.20,attn_k,HTP0,239,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,387,SET_ROWS,cache_k_l20 (view),f16,HTP0,Kcur-20 (view),HTP0,20,blk.20,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,388,SET_ROWS,cache_v_l20 (view),f16,HTP0,Vcur-20 (view),HTP0,20,blk.20,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,389,FLASH_ATTN_EXT,__fattn__-20,f32,HTP0,Qcur-20 (view) (permuted),HTP0,20,blk.20,attn_q,HTP0,291,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,390,MUL_MAT,attn_out-20,f32,HTP0,blk.20.attn_output.weight,HTP0-REPACK,20,blk.20,attn_output,HTP0,486,109,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,391,RMS_NORM,norm-20,f32,HTP0,attn_out-20,HTP0,20,blk.20,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,392,ADD,ffn_inp-20,f32,HTP0,attn_post_norm-20,HTP0,20,blk.20,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,393,MUL_MAT,ffn_gate-20,f32,HTP0,blk.20.ffn_gate.weight,HTP0-REPACK,20,blk.20,ffn_gate,HTP0,840,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,394,MUL_MAT,ffn_up-20,f32,HTP0,blk.20.ffn_up.weight,HTP0-REPACK,20,blk.20,ffn_up,HTP0,856,412,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,395,GLU,ffn_swiglu-20,f32,HTP0,ffn_gate-20,HTP0,20,blk.20,ffn_gate,HTP0,706,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,396,MUL_MAT,ffn_out-20,f32,HTP0,blk.20.ffn_down.weight,HTP0-REPACK,20,blk.20,ffn_down,HTP0,882,212,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,397,RMS_NORM,norm,f32,HTP0,ffn_out-20,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,398,ADD,l_out-20,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,223,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,399,MUL_MAT,Qcur-21,f32,HTP0,blk.21.attn_q.weight,HTP0-REPACK,21,blk.21,attn_q,HTP0,15,165,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,400,MUL_MAT,Vcur-21,f32,HTP0,blk.21.attn_v.weight,HTP0-REPACK,21,blk.21,attn_v,HTP0,237,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,401,MUL_MAT,Kcur-21,f32,HTP0,blk.21.attn_k.weight,HTP0-REPACK,21,blk.21,attn_k,HTP0,234,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,402,RMS_NORM,norm-21,f32,HTP0,Qcur-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,403,ROPE,Qcur-21,f32,HTP0,Qcur_normed-21,HTP0,21,blk.21,attn_q,HTP0,15,165,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,404,RMS_NORM,norm-21,f32,HTP0,Kcur-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,405,ROPE,Kcur-21,f32,HTP0,Kcur_normed-21,HTP0,21,blk.21,attn_k,HTP0,234,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,406,SET_ROWS,cache_k_l21 (view),f16,HTP0,Kcur-21 (view),HTP0,21,blk.21,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,407,SET_ROWS,cache_v_l21 (view),f16,HTP0,Vcur-21 (view),HTP0,21,blk.21,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,408,FLASH_ATTN_EXT,__fattn__-21,f32,HTP0,Qcur-21 (view) (permuted),HTP0,21,blk.21,attn_q,HTP0,276,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,409,MUL_MAT,attn_out-21,f32,HTP0,blk.21.attn_output.weight,HTP0-REPACK,21,blk.21,attn_output,HTP0,492,105,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,410,RMS_NORM,norm-21,f32,HTP0,attn_out-21,HTP0,21,blk.21,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,411,ADD,ffn_inp-21,f32,HTP0,attn_post_norm-21,HTP0,21,blk.21,norm,HTP0,231,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,412,MUL_MAT,ffn_gate-21,f32,HTP0,blk.21.ffn_gate.weight,HTP0-REPACK,21,blk.21,ffn_gate,HTP0,833,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,413,MUL_MAT,ffn_up-21,f32,HTP0,blk.21.ffn_up.weight,HTP0-REPACK,21,blk.21,ffn_up,HTP0,854,399,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,414,GLU,ffn_swiglu-21,f32,HTP0,ffn_gate-21,HTP0,21,blk.21,ffn_gate,HTP0,711,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,415,MUL_MAT,ffn_out-21,f32,HTP0,blk.21.ffn_down.weight,HTP0-REPACK,21,blk.21,ffn_down,HTP0,885,205,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,416,RMS_NORM,norm,f32,HTP0,ffn_out-21,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,417,ADD,l_out-21,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,225,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,418,MUL_MAT,Qcur-22,f32,HTP0,blk.22.attn_q.weight,HTP0-REPACK,22,blk.22,attn_q,HTP0,16,165,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,419,MUL_MAT,Vcur-22,f32,HTP0,blk.22.attn_v.weight,HTP0-REPACK,22,blk.22,attn_v,HTP0,238,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,420,MUL_MAT,Kcur-22,f32,HTP0,blk.22.attn_k.weight,HTP0-REPACK,22,blk.22,attn_k,HTP0,238,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,421,RMS_NORM,norm-22,f32,HTP0,Qcur-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,422,ROPE,Qcur-22,f32,HTP0,Qcur_normed-22,HTP0,22,blk.22,attn_q,HTP0,16,165,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,423,RMS_NORM,norm-22,f32,HTP0,Kcur-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,424,ROPE,Kcur-22,f32,HTP0,Kcur_normed-22,HTP0,22,blk.22,attn_k,HTP0,238,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,425,SET_ROWS,cache_k_l22 (view),f16,HTP0,Kcur-22 (view),HTP0,22,blk.22,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,426,SET_ROWS,cache_v_l22 (view),f16,HTP0,Vcur-22 (view),HTP0,22,blk.22,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,427,FLASH_ATTN_EXT,__fattn__-22,f32,HTP0,Qcur-22 (view) (permuted),HTP0,22,blk.22,attn_q,HTP0,289,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,428,MUL_MAT,attn_out-22,f32,HTP0,blk.22.attn_output.weight,HTP0-REPACK,22,blk.22,attn_output,HTP0,490,111,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,429,RMS_NORM,norm-22,f32,HTP0,attn_out-22,HTP0,22,blk.22,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,430,ADD,ffn_inp-22,f32,HTP0,attn_post_norm-22,HTP0,22,blk.22,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,431,MUL_MAT,ffn_gate-22,f32,HTP0,blk.22.ffn_gate.weight,HTP0-REPACK,22,blk.22,ffn_gate,HTP0,836,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,432,MUL_MAT,ffn_up-22,f32,HTP0,blk.22.ffn_up.weight,HTP0-REPACK,22,blk.22,ffn_up,HTP0,858,386,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,433,GLU,ffn_swiglu-22,f32,HTP0,ffn_gate-22,HTP0,22,blk.22,ffn_gate,HTP0,709,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,434,MUL_MAT,ffn_out-22,f32,HTP0,blk.22.ffn_down.weight,HTP0-REPACK,22,blk.22,ffn_down,HTP0,885,192,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,435,RMS_NORM,norm,f32,HTP0,ffn_out-22,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,436,ADD,l_out-22,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,226,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,437,MUL_MAT,Qcur-23,f32,HTP0,blk.23.attn_q.weight,HTP0-REPACK,23,blk.23,attn_q,HTP0,16,160,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,438,MUL_MAT,Vcur-23,f32,HTP0,blk.23.attn_v.weight,HTP0-REPACK,23,blk.23,attn_v,HTP0,244,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,439,MUL_MAT,Kcur-23,f32,HTP0,blk.23.attn_k.weight,HTP0-REPACK,23,blk.23,attn_k,HTP0,239,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,440,RMS_NORM,norm-23,f32,HTP0,Qcur-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,441,ROPE,Qcur-23,f32,HTP0,Qcur_normed-23,HTP0,23,blk.23,attn_q,HTP0,16,160,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,442,RMS_NORM,norm-23,f32,HTP0,Kcur-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,443,ROPE,Kcur-23,f32,HTP0,Kcur_normed-23,HTP0,23,blk.23,attn_k,HTP0,239,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,444,SET_ROWS,cache_k_l23 (view),f16,HTP0,Kcur-23 (view),HTP0,23,blk.23,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,445,SET_ROWS,cache_v_l23 (view),f16,HTP0,Vcur-23 (view),HTP0,23,blk.23,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,446,FLASH_ATTN_EXT,__fattn__-23,f32,HTP0,Qcur-23 (view) (permuted),HTP0,23,blk.23,attn_q,HTP0,275,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,447,MUL_MAT,attn_out-23,f32,HTP0,blk.23.attn_output.weight,HTP0-REPACK,23,blk.23,attn_output,HTP0,491,107,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,448,RMS_NORM,norm-23,f32,HTP0,attn_out-23,HTP0,23,blk.23,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,449,ADD,ffn_inp-23,f32,HTP0,attn_post_norm-23,HTP0,23,blk.23,norm,HTP0,227,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,450,MUL_MAT,ffn_gate-23,f32,HTP0,blk.23.ffn_gate.weight,HTP0-REPACK,23,blk.23,ffn_gate,HTP0,838,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,451,MUL_MAT,ffn_up-23,f32,HTP0,blk.23.ffn_up.weight,HTP0-REPACK,23,blk.23,ffn_up,HTP0,861,405,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,452,GLU,ffn_swiglu-23,f32,HTP0,ffn_gate-23,HTP0,23,blk.23,ffn_gate,HTP0,695,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q8_0,HTP0,453,MUL_MAT,ffn_out-23,f32,HTP0,blk.23.ffn_down.weight,HTP0-REPACK,23,blk.23,ffn_down,HTP0,882,200,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
